"","id","Location.of.population","Country.list","Region","biome","year","pop","scalepop","Units","Sampling.method","population_int"
"188",14814,"Ontario","Canada","North America","Boreal forests/taiga",1987,7.39,-0.320670391061453,"Annual Index","Volunteer survey of set routes during peak breeding season",7390
"189",14814,"Ontario","Canada","North America","Boreal forests/taiga",1988,8.59,-0.052513966480447,"Annual Index","Volunteer survey of set routes during peak breeding season",8590
"190",14814,"Ontario","Canada","North America","Boreal forests/taiga",1989,7.45,-0.307262569832402,"Annual Index","Volunteer survey of set routes during peak breeding season",7450
"191",14814,"Ontario","Canada","North America","Boreal forests/taiga",1990,7.11,-0.383240223463687,"Annual Index","Volunteer survey of set routes during peak breeding season",7110
"192",14814,"Ontario","Canada","North America","Boreal forests/taiga",1991,7.9,-0.206703910614525,"Annual Index","Volunteer survey of set routes during peak breeding season",7900
"193",14814,"Ontario","Canada","North America","Boreal forests/taiga",1992,7.83,-0.222346368715084,"Annual Index","Volunteer survey of set routes during peak breeding season",7830
"194",14814,"Ontario","Canada","North America","Boreal forests/taiga",1993,8.59,-0.052513966480447,"Annual Index","Volunteer survey of set routes during peak breeding season",8590
"195",14814,"Ontario","Canada","North America","Boreal forests/taiga",1994,10.3,0.329608938547486,"Annual Index","Volunteer survey of set routes during peak breeding season",10300
"196",14814,"Ontario","Canada","North America","Boreal forests/taiga",1995,9.97,0.25586592178771,"Annual Index","Volunteer survey of set routes during peak breeding season",9970
"197",14814,"Ontario","Canada","North America","Boreal forests/taiga",1996,8.44,-0.0860335195530728,"Annual Index","Volunteer survey of set routes during peak breeding season",8440
"198",14814,"Ontario","Canada","North America","Boreal forests/taiga",1997,9.03,0.0458100558659216,"Annual Index","Volunteer survey of set routes during peak breeding season",9030
"199",14814,"Ontario","Canada","North America","Boreal forests/taiga",1998,10.6,0.396648044692737,"Annual Index","Volunteer survey of set routes during peak breeding season",10600
"200",14814,"Ontario","Canada","North America","Boreal forests/taiga",1999,13.3,1,"Annual Index","Volunteer survey of set routes during peak breeding season",13300
"201",14814,"Ontario","Canada","North America","Boreal forests/taiga",2000,9.77,0.211173184357542,"Annual Index","Volunteer survey of set routes during peak breeding season",9770
"202",14814,"Ontario","Canada","North America","Boreal forests/taiga",2001,7.05,-0.396648044692738,"Annual Index","Volunteer survey of set routes during peak breeding season",7050
"203",14814,"Ontario","Canada","North America","Boreal forests/taiga",2002,11,0.486033519553073,"Annual Index","Volunteer survey of set routes during peak breeding season",11000
"204",14814,"Ontario","Canada","North America","Boreal forests/taiga",2003,7.11,-0.383240223463687,"Annual Index","Volunteer survey of set routes during peak breeding season",7110
"205",14814,"Ontario","Canada","North America","Boreal forests/taiga",2004,11.4,0.575418994413408,"Annual Index","Volunteer survey of set routes during peak breeding season",11400
"206",14814,"Ontario","Canada","North America","Boreal forests/taiga",2005,10.7,0.418994413407821,"Annual Index","Volunteer survey of set routes during peak breeding season",10700
"207",14814,"Ontario","Canada","North America","Boreal forests/taiga",2006,11.6,0.620111731843575,"Annual Index","Volunteer survey of set routes during peak breeding season",11600
"208",14814,"Ontario","Canada","North America","Boreal forests/taiga",2007,10.7,0.418994413407821,"Annual Index","Volunteer survey of set routes during peak breeding season",10700
"209",14814,"Ontario","Canada","North America","Boreal forests/taiga",2008,11.1,0.508379888268156,"Annual Index","Volunteer survey of set routes during peak breeding season",11100
"210",14814,"Ontario","Canada","North America","Boreal forests/taiga",2009,12.1,0.731843575418994,"Annual Index","Volunteer survey of set routes during peak breeding season",12100
"211",14814,"Ontario","Canada","North America","Boreal forests/taiga",2010,13.3,1,"Annual Index","Volunteer survey of set routes during peak breeding season",13300
"212",14814,"Ontario","Canada","North America","Boreal forests/taiga",2011,8.33,-0.110614525139665,"Annual Index","Volunteer survey of set routes during peak breeding season",8330
"213",14814,"Ontario","Canada","North America","Boreal forests/taiga",2012,10,0.262569832402235,"Annual Index","Volunteer survey of set routes during peak breeding season",10000
"214",14814,"Ontario","Canada","North America","Boreal forests/taiga",2013,8.76,-0.0145251396648045,"Annual Index","Volunteer survey of set routes during peak breeding season",8760
"215",14814,"Ontario","Canada","North America","Boreal forests/taiga",2014,8.11,-0.159776536312849,"Annual Index","Volunteer survey of set routes during peak breeding season",8110
"216",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1970,0.768,-0.735348713869,"Annual Index","Volunteer survey of set routes during peak breeding season",768
"217",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1971,0.603,-0.822858658180854,"Annual Index","Volunteer survey of set routes during peak breeding season",603
"218",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1972,0.954,-0.636701140281093,"Annual Index","Volunteer survey of set routes during peak breeding season",954
"219",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1973,1.52,-0.336515513126492,"Annual Index","Volunteer survey of set routes during peak breeding season",1520
"220",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1974,4.04,1,"Annual Index","Volunteer survey of set routes during peak breeding season",4040
"221",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1975,1.78,-0.198621055422965,"Annual Index","Volunteer survey of set routes during peak breeding season",1780
"222",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1976,0.839,-0.69769291964996,"Annual Index","Volunteer survey of set routes during peak breeding season",839
"223",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1977,0.421,-0.919384778573323,"Annual Index","Volunteer survey of set routes during peak breeding season",421
"224",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1978,0.462,-0.897639883320074,"Annual Index","Volunteer survey of set routes during peak breeding season",462
"225",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1979,0.269,-1,"Annual Index","Volunteer survey of set routes during peak breeding season",269
"226",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1980,0.556,-0.847785733227261,"Annual Index","Volunteer survey of set routes during peak breeding season",556
"227",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1981,0.469,-0.893927340228056,"Annual Index","Volunteer survey of set routes during peak breeding season",469
"228",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1982,0.476,-0.890214797136038,"Annual Index","Volunteer survey of set routes during peak breeding season",476
"229",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1983,0.52,-0.866878811986211,"Annual Index","Volunteer survey of set routes during peak breeding season",520
"230",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1984,0.67,-0.787324317157253,"Annual Index","Volunteer survey of set routes during peak breeding season",670
"231",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1985,1.06,-0.580482630601962,"Annual Index","Volunteer survey of set routes during peak breeding season",1060
"232",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1986,0.948,-0.639883320074251,"Annual Index","Volunteer survey of set routes during peak breeding season",948
"233",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1987,1.04,-0.591089896579157,"Annual Index","Volunteer survey of set routes during peak breeding season",1040
"234",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1988,0.457,-0.900291699814373,"Annual Index","Volunteer survey of set routes during peak breeding season",457
"235",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1989,0.99,-0.617608061522143,"Annual Index","Volunteer survey of set routes during peak breeding season",990
"236",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1990,0.81,-0.713073455316892,"Annual Index","Volunteer survey of set routes during peak breeding season",810
"237",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1991,1.25,-0.479713603818616,"Annual Index","Volunteer survey of set routes during peak breeding season",1250
"238",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1992,1.5,-0.347122779103686,"Annual Index","Volunteer survey of set routes during peak breeding season",1500
"239",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1993,1.9,-0.134977459559799,"Annual Index","Volunteer survey of set routes during peak breeding season",1900
"240",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1994,1.24,-0.485017236807213,"Annual Index","Volunteer survey of set routes during peak breeding season",1240
"241",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1995,1.69,-0.24635375232034,"Annual Index","Volunteer survey of set routes during peak breeding season",1690
"242",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1996,0.583,-0.833465924158048,"Annual Index","Volunteer survey of set routes during peak breeding season",583
"243",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1997,1.13,-0.543357199681782,"Annual Index","Volunteer survey of set routes during peak breeding season",1130
"244",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1998,3.14,0.522673031026253,"Annual Index","Volunteer survey of set routes during peak breeding season",3140
"245",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",1999,2.58,0.22566958366481,"Annual Index","Volunteer survey of set routes during peak breeding season",2580
"246",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2000,1.42,-0.389551843012464,"Annual Index","Volunteer survey of set routes during peak breeding season",1420
"247",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2001,1.02,-0.601697162556351,"Annual Index","Volunteer survey of set routes during peak breeding season",1020
"248",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2002,1.57,-0.309997348183506,"Annual Index","Volunteer survey of set routes during peak breeding season",1570
"249",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2003,1.01,-0.607000795544948,"Annual Index","Volunteer survey of set routes during peak breeding season",1010
"250",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2004,1.37,-0.416070007955449,"Annual Index","Volunteer survey of set routes during peak breeding season",1370
"251",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2005,2.77,0.326438610448157,"Annual Index","Volunteer survey of set routes during peak breeding season",2770
"252",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2006,1.25,-0.479713603818616,"Annual Index","Volunteer survey of set routes during peak breeding season",1250
"253",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2007,1.28,-0.463802704852824,"Annual Index","Volunteer survey of set routes during peak breeding season",1280
"254",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2008,0.993,-0.616016971625563,"Annual Index","Volunteer survey of set routes during peak breeding season",993
"255",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2009,0.998,-0.613365155131265,"Annual Index","Volunteer survey of set routes during peak breeding season",998
"256",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2010,1.53,-0.331211880137894,"Annual Index","Volunteer survey of set routes during peak breeding season",1530
"257",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2011,1,-0.612304428533545,"Annual Index","Volunteer survey of set routes during peak breeding season",1000
"258",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2012,0.991,-0.617077698223283,"Annual Index","Volunteer survey of set routes during peak breeding season",991
"259",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2013,1.39,-0.405462741978255,"Annual Index","Volunteer survey of set routes during peak breeding season",1390
"260",14813,"Nova Scotia and Prince Edward Island","Canada","North America","Temperate broadleaf and mixed forests",2014,0.895,-0.667992574913816,"Annual Index","Volunteer survey of set routes during peak breeding season",895
"261",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1978,0.911,-0.919655667144907,"Annual Index","Volunteer survey of set routes during peak breeding season",911
"262",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1979,0.928,-0.870875179340029,"Annual Index","Volunteer survey of set routes during peak breeding season",928
"263",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1980,0.883,-1,"Annual Index","Volunteer survey of set routes during peak breeding season",883
"264",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1981,0.95,-0.807747489239598,"Annual Index","Volunteer survey of set routes during peak breeding season",950
"265",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1982,0.995,-0.678622668579627,"Annual Index","Volunteer survey of set routes during peak breeding season",995
"266",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1983,0.955,-0.793400286944046,"Annual Index","Volunteer survey of set routes during peak breeding season",955
"267",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1984,1.01,-0.63558106169297,"Annual Index","Volunteer survey of set routes during peak breeding season",1010
"268",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1985,0.964,-0.767575322812052,"Annual Index","Volunteer survey of set routes during peak breeding season",964
"269",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1986,0.992,-0.687230989956958,"Annual Index","Volunteer survey of set routes during peak breeding season",992
"270",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1987,0.983,-0.713055954088953,"Annual Index","Volunteer survey of set routes during peak breeding season",983
"271",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1988,0.998,-0.670014347202296,"Annual Index","Volunteer survey of set routes during peak breeding season",998
"272",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1989,1,-0.664275466284075,"Annual Index","Volunteer survey of set routes during peak breeding season",1000
"273",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1990,0.997,-0.672883787661406,"Annual Index","Volunteer survey of set routes during peak breeding season",997
"274",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1991,0.989,-0.69583931133429,"Annual Index","Volunteer survey of set routes during peak breeding season",989
"275",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1992,1.14,-0.262553802008609,"Annual Index","Volunteer survey of set routes during peak breeding season",1140
"276",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1993,1.21,-0.0616929698708754,"Annual Index","Volunteer survey of set routes during peak breeding season",1210
"277",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1994,1,-0.664275466284075,"Annual Index","Volunteer survey of set routes during peak breeding season",1000
"278",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1995,1.13,-0.291248206599713,"Annual Index","Volunteer survey of set routes during peak breeding season",1130
"279",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1996,1.02,-0.606886657101865,"Annual Index","Volunteer survey of set routes during peak breeding season",1020
"280",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1997,1,-0.664275466284075,"Annual Index","Volunteer survey of set routes during peak breeding season",1000
"281",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1998,1.03,-0.57819225251076,"Annual Index","Volunteer survey of set routes during peak breeding season",1030
"282",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",1999,1.23,-0.0043041606886659,"Annual Index","Volunteer survey of set routes during peak breeding season",1230
"283",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2000,1.06,-0.492109038737446,"Annual Index","Volunteer survey of set routes during peak breeding season",1060
"284",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2001,1.07,-0.463414634146341,"Annual Index","Volunteer survey of set routes during peak breeding season",1070
"285",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2002,1.11,-0.348637015781922,"Annual Index","Volunteer survey of set routes during peak breeding season",1110
"286",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2003,1.01,-0.63558106169297,"Annual Index","Volunteer survey of set routes during peak breeding season",1010
"287",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2004,1.08,-0.434720229555237,"Annual Index","Volunteer survey of set routes during peak breeding season",1080
"288",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2005,1.09,-0.406025824964132,"Annual Index","Volunteer survey of set routes during peak breeding season",1090
"289",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2006,1.05,-0.520803443328551,"Annual Index","Volunteer survey of set routes during peak breeding season",1050
"290",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2007,1.58,1,"Annual Index","Volunteer survey of set routes during peak breeding season",1580
"291",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2008,1.02,-0.606886657101865,"Annual Index","Volunteer survey of set routes during peak breeding season",1020
"292",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2009,1.11,-0.348637015781922,"Annual Index","Volunteer survey of set routes during peak breeding season",1110
"293",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2010,1.07,-0.463414634146341,"Annual Index","Volunteer survey of set routes during peak breeding season",1070
"294",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2011,1.05,-0.520803443328551,"Annual Index","Volunteer survey of set routes during peak breeding season",1050
"295",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2012,0.973,-0.741750358680058,"Annual Index","Volunteer survey of set routes during peak breeding season",973
"296",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2013,1.16,-0.205164992826399,"Annual Index","Volunteer survey of set routes during peak breeding season",1160
"297",14812,"Newfoundland and Labrador","Canada","North America","Boreal forests/taiga",2014,1.1,-0.377331420373027,"Annual Index","Volunteer survey of set routes during peak breeding season",1100
"298",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1970,8.02,0.0101419878296145,"Annual Index","Volunteer survey of set routes during peak breeding season",8020
"299",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1971,9.98,0.407707910750507,"Annual Index","Volunteer survey of set routes during peak breeding season",9980
"300",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1972,10.6,0.533468559837728,"Annual Index","Volunteer survey of set routes during peak breeding season",10600
"301",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1973,8.79,0.166328600405679,"Annual Index","Volunteer survey of set routes during peak breeding season",8790
"302",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1974,12.9,1,"Annual Index","Volunteer survey of set routes during peak breeding season",12900
"303",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1975,9.3,0.269776876267749,"Annual Index","Volunteer survey of set routes during peak breeding season",9300
"304",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1976,9.03,0.21501014198783,"Annual Index","Volunteer survey of set routes during peak breeding season",9030
"305",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1977,4.11,-0.782961460446247,"Annual Index","Volunteer survey of set routes during peak breeding season",4110
"306",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1978,3.62,-0.882352941176471,"Annual Index","Volunteer survey of set routes during peak breeding season",3620
"307",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1979,3.57,-0.892494929006085,"Annual Index","Volunteer survey of set routes during peak breeding season",3570
"308",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1980,3.96,-0.813387423935091,"Annual Index","Volunteer survey of set routes during peak breeding season",3960
"309",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1981,4.16,-0.772819472616633,"Annual Index","Volunteer survey of set routes during peak breeding season",4160
"310",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1982,4.15,-0.774847870182556,"Annual Index","Volunteer survey of set routes during peak breeding season",4150
"311",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1983,6.13,-0.373225152129817,"Annual Index","Volunteer survey of set routes during peak breeding season",6130
"312",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1984,5.59,-0.482758620689655,"Annual Index","Volunteer survey of set routes during peak breeding season",5590
"313",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1985,5.16,-0.569979716024341,"Annual Index","Volunteer survey of set routes during peak breeding season",5160
"314",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1986,4.87,-0.628803245436105,"Annual Index","Volunteer survey of set routes during peak breeding season",4870
"315",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1987,5.17,-0.567951318458418,"Annual Index","Volunteer survey of set routes during peak breeding season",5170
"316",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1988,4.79,-0.645030425963489,"Annual Index","Volunteer survey of set routes during peak breeding season",4790
"317",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1989,8.93,0.1947261663286,"Annual Index","Volunteer survey of set routes during peak breeding season",8930
"318",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1990,8.99,0.206896551724138,"Annual Index","Volunteer survey of set routes during peak breeding season",8990
"319",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1991,7.8,-0.0344827586206896,"Annual Index","Volunteer survey of set routes during peak breeding season",7800
"320",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1992,8.75,0.158215010141988,"Annual Index","Volunteer survey of set routes during peak breeding season",8750
"321",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1993,9.53,0.316430020283976,"Annual Index","Volunteer survey of set routes during peak breeding season",9530
"322",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1994,6.29,-0.340770791075051,"Annual Index","Volunteer survey of set routes during peak breeding season",6290
"323",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1995,10.1,0.432048681541582,"Annual Index","Volunteer survey of set routes during peak breeding season",10100
"324",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1996,4.26,-0.752535496957404,"Annual Index","Volunteer survey of set routes during peak breeding season",4260
"325",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1997,7.82,-0.0304259634888437,"Annual Index","Volunteer survey of set routes during peak breeding season",7820
"326",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1998,8.83,0.174442190669371,"Annual Index","Volunteer survey of set routes during peak breeding season",8830
"327",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",1999,10.3,0.472616632860041,"Annual Index","Volunteer survey of set routes during peak breeding season",10300
"328",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2000,5.54,-0.49290060851927,"Annual Index","Volunteer survey of set routes during peak breeding season",5540
"329",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2001,7.11,-0.174442190669371,"Annual Index","Volunteer survey of set routes during peak breeding season",7110
"330",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2002,4.18,-0.768762677484787,"Annual Index","Volunteer survey of set routes during peak breeding season",4180
"331",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2003,5.19,-0.563894523326572,"Annual Index","Volunteer survey of set routes during peak breeding season",5190
"332",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2004,6.57,-0.283975659229209,"Annual Index","Volunteer survey of set routes during peak breeding season",6570
"333",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2005,8.62,0.13184584178499,"Annual Index","Volunteer survey of set routes during peak breeding season",8620
"334",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2006,6.85,-0.227180527383367,"Annual Index","Volunteer survey of set routes during peak breeding season",6850
"335",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2007,5.49,-0.503042596348884,"Annual Index","Volunteer survey of set routes during peak breeding season",5490
"336",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2008,3.76,-0.85395537525355,"Annual Index","Volunteer survey of set routes during peak breeding season",3760
"337",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2009,4.85,-0.632860040567951,"Annual Index","Volunteer survey of set routes during peak breeding season",4850
"338",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2010,5.81,-0.438133874239351,"Annual Index","Volunteer survey of set routes during peak breeding season",5810
"339",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2011,3.04,-1,"Annual Index","Volunteer survey of set routes during peak breeding season",3040
"340",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2012,6.5,-0.298174442190669,"Annual Index","Volunteer survey of set routes during peak breeding season",6500
"341",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2013,5.12,-0.578093306288032,"Annual Index","Volunteer survey of set routes during peak breeding season",5120
"342",14811,"New Brunswick","Canada","North America","Temperate broadleaf and mixed forests",2014,5.45,-0.511156186612576,"Annual Index","Volunteer survey of set routes during peak breeding season",5450
"343",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1970,0.412,-1,"Annual Index","Volunteer survey of set routes during peak breeding season",412
"344",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1971,0.436,-0.963302752293578,"Annual Index","Volunteer survey of set routes during peak breeding season",436
"345",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1972,0.442,-0.954128440366972,"Annual Index","Volunteer survey of set routes during peak breeding season",442
"346",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1973,0.458,-0.929663608562691,"Annual Index","Volunteer survey of set routes during peak breeding season",458
"347",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1974,0.467,-0.915902140672783,"Annual Index","Volunteer survey of set routes during peak breeding season",467
"348",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1975,0.485,-0.888379204892966,"Annual Index","Volunteer survey of set routes during peak breeding season",485
"349",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1976,0.493,-0.876146788990826,"Annual Index","Volunteer survey of set routes during peak breeding season",493
"350",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1977,0.502,-0.862385321100917,"Annual Index","Volunteer survey of set routes during peak breeding season",502
"351",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1978,0.518,-0.837920489296636,"Annual Index","Volunteer survey of set routes during peak breeding season",518
"352",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1979,0.536,-0.81039755351682,"Annual Index","Volunteer survey of set routes during peak breeding season",536
"353",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1980,0.553,-0.78440366972477,"Annual Index","Volunteer survey of set routes during peak breeding season",553
"354",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1981,0.562,-0.770642201834862,"Annual Index","Volunteer survey of set routes during peak breeding season",562
"355",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1982,0.581,-0.741590214067278,"Annual Index","Volunteer survey of set routes during peak breeding season",581
"356",14810,"Manitoba","Canada","North America","Boreal forests/taiga",1983,0.598,-0.715596330275229,"Annual Index","Volunteer survey of set routes during peak breeding season",598
